lang_code,lang_name,page,korean,foreign_translation,pronunciation
15,캄보디아어 (Cambodian),101,퇴직금은 ㅇ원입니다.,ប្រាក់បំណាច់ឆ្នាំគឺ...វ៉ុន,파락 범 나잇 차남 끄 .. 원
15,캄보디아어 (Cambodian),101,회사 사정이 좋지 않아 임금을 줄 수 없어요,ដោយសារស្ថានភាពក្រុមហ៊ុនលំបាកដូច្នេះមិនអាចបើកប្រាក់ខែឲ្យបានទេ,다우 사 사탄 피읍 까이어 끄럼 혼 럼 박 도잇 짜네이 믄 아잇 바윽 파락 카애 쭌 반 때
15,캄보디아어 (Cambodian),101,회사사정으로 임금지급이 연기됩니다,ដោយសារស្ថានភាពក្រុមហ៊ុនលំបាកដូច្នេះប្រាក់ខែត្រូវបានពន្យារពេល,다우 사 사탄 피읍 까이어 끄럼 혼 럼 박 도잇 짜네이 파락 카애 떠러우 반 뽄 예어
15,캄보디아어 (Cambodian),101,계약기간은 ㅇㅇ개월 입니다.,រយៈពេលកិច្ចសន្យាគឺចំនួន...ខែ,로 옉 벨 게잇 선냐 끄 쩜 누언…. 카애
15,캄보디아어 (Cambodian),101,계약서 사항을 준수해야 합니다.,ត្រូវតែគោរពតាមតម្រូវការកិច្ចសន្យាការងារ,떠러우 따애 꼬롭 땀 떰 러우 까 땀 게잇 선냐 까이어
15,캄보디아어 (Cambodian),101,계약을 연장하고 싶습니다.,ចង់បន្តកិច្ចសន្យាការងារ,쩡 번 떠 게잇 선 냐 까이어
15,캄보디아어 (Cambodian),101,근로계약서를 다시 확인해 보세요,សូមពិនិត្យមើលកិច្ចសន្យាការងារម្តងទៀត,쏨 삐늣 멀 게잇 선냐 까이어 마덩 띠엇
15,캄보디아어 (Cambodian),101,근무시간은 계절에 따라 조정됩니다.,រយៈពេលធ្វើការគឺប្រែប្រួលទៅតាមរដូវ,로 옉 벨 타워 까 끄 프라애 프로울 딸 로 더우
15,캄보디아어 (Cambodian),101,근무일을 변경하고 싶으세요 ?,ចង់ប្តូរទៅធ្វើការងារអ្វីដែរ?,쩡 파도 떠우 타워 까이어 아웨 다애?
15,캄보디아어 (Cambodian),102,다른 회사로 옮기고 싶나요 ?,ចង់ប្តូរទៅធ្វើការនៅកន្លែងផ្សេងឬ?,쩡 파도 떠우 타워 까이어 너우 껀 랭 나?
15,캄보디아어 (Cambodian),102,보고없이 회사에 출근하지 않을 경우 이탈신고를 할 수도 있습니다.,ករណីមិនមកធ្វើការដោយមិនបានរាយការណ៍គឺអាចបណ្តេញចេញបាន,까로네이 믄 목 타워 까 다우 믄 반 리어이 까 끄 아잇 번 데이 쩨이
15,캄보디아어 (Cambodian),102,복장을 단정히 하십시오.,សូមស្លៀកសំលៀកបំពាក់ឲ្យបានសមរម្យ,쏨 스리윽 썸 리윽 범 뻭 아우이 반 썸 롬
15,캄보디아어 (Cambodian),102,산재처리를 해 드릴께요,ខ្ញុំនឹងរៀបចំឯកសារដោយសារគ្រោះថ្នាក់ការងារ,크뇸 능 리읍 쩜 아액 사 다우 사 끄루어 타낙 까이어
15,캄보디아어 (Cambodian),102,수습기간이 있습니다.,មានកំឡុងហ្វឹកហាត់ការងារ,민 껌 렁 웍 핫 까이어
15,캄보디아어 (Cambodian),102,아직 식사시간이 아닙니다,មិនមែនជាកំឡុងពេលហ្វឹកហាត់ការងារទេ,믄 멘 찌어 껌렁 벨 웍 핫 까이어 때
15,캄보디아어 (Cambodian),102,야간 근무가 가능합니까?,អាចធ្វើការពេលយប់បានទេ?,아잇 타워 까 벨 욥 반 때?
15,캄보디아어 (Cambodian),102,업무시간은 ㅇ시 까지입니다,ម៉ោងធ្វើការគឺត្រឹមម៉ោង…,멍 타워 까 끄 뜨럼 멍 …
15,캄보디아어 (Cambodian),102,오늘은 야간근무입니다.,ថ្ងៃនេះធ្វើការពេលយប់,타아이 니 타워 까 벨 욥
15,캄보디아어 (Cambodian),102,오늘은 주간근무입니다.,ថ្ងៃនេះធ្វើការពេលថ្ងៃ,타아이 니 타워 까 벨 타아이
15,캄보디아어 (Cambodian),103,우리직장은 OO을 만듭니다,ក្រុមហ៊ុនរបស់យើងគឺផលិត…,끄럼 혼 로버 영 끄 퍼릇…
15,캄보디아어 (Cambodian),103,"우리회사는 2교대(3교대,4교대)입니다.","""ក្រុមហ៊ុនរបស់យើងគឺផ្លាស់ប្តូរ២វេន (៣វេន, ៤វេន)""","""끄럼 혼 로버 영 끄 파라 프도 2웬 ( 3웬, 4웬)"""
15,캄보디아어 (Cambodian),103,우리회사는 근무여건이 좋습니다,ក្រុមហ៊ុនរបស់យើងមានលក្ខខ័ណ្ឌការងារល្អ,끄럼 혼 로버 영 민 레윽 칸 까이어 라어
15,캄보디아어 (Cambodian),103,재계약을 원하나요?,ចង់ធ្វើកិច្ចសន្យាម្តងទៀតមែនទេ?,쩡 타워 게잇 선 냐 까이어 마덩 디읏 멘 때?
15,캄보디아어 (Cambodian),103,조퇴 하고 싶습니까?,ចង់ចេញធ្វើការលឿនមែនទេ?,쩡 타워 까 르은 멘 때?
15,캄보디아어 (Cambodian),103,좋아요. 2주일간 휴가를 주겠어요.,ល្អណាស់ នឹងឈប់សម្រាកការងារ២សប្តាហ៍,라어 나 능  촙 썸락 까이어 2 사빠다
15,캄보디아어 (Cambodian),103,퇴직하길 원하나요?,ចង់ឈប់ធ្វើការមែនទេ?,쩡 촙 타워 까 멘 때?
15,캄보디아어 (Cambodian),103,하루에 몇시간 일하십니까?,មួយថ្ងៃធ្វើការប៉ុន្មានម៉ោង?,무이 타아이 타워 까 번 만 멍?
15,캄보디아어 (Cambodian),103,회사 규칙을 잘 따라주세요,សូមគោរពតាមច្បាប់ការងាររបស់ក្រុមហ៊ុន,쏨 꼬롭 땀 짜밥 까이어 로버 끄럼 혼
15,캄보디아어 (Cambodian),103,회사 사정으로 당신을 해고해야 합니다 .,ដោយសារស្ថានភាពក្រុមហ៊ុនពិបាកដូច្នេះអ្នកត្រូវបានបណ្តេញចេញ,다우 사 사탄 피읍 끄럼 혼 삐박 도잇 쩨네이 넥 떠러우 반 번 데이 쩨이
15,캄보디아어 (Cambodian),104,휴가는 ~~ 부터 ~~까지 입니다,ថ្ងៃឈប់សម្រាកគឺចាប់ពីថ្ងៃ…រហូតដល់ថ្ងៃ…,타아이 촙 썸 락 끄 짭 삐 타아이 띠… 덜 타아이 띠
15,캄보디아어 (Cambodian),104,휴가는 연 ㅇㅇ일입니다.,ថ្ងៃឈប់សម្រាកគឺ…ថ្ងៃក្នុងរយៈពេល១ឆ្នាំ,타아이 촙 썸 락 끄… 타아이 끄넝 로옉 벨 무이 차남
15,캄보디아어 (Cambodian),104,휴가를 사용하고 싶나요 ?,ចង់ឈប់សម្រាកការងារមែនទេ?,쩡 촙 썸 락 까이어 멘 때?
15,캄보디아어 (Cambodian),104,휴일 근무가 가능 합니까?,អាចធ្វើការនៅថ្ងៃឈប់សម្រាកបានទេ?,아잇 타워 까 너우 타아이 촙 썸 락 반 때?
15,캄보디아어 (Cambodian),104,계약서 내용을 잘 확인해보세요,សូមពិនិត្យមើលអត្ថន័យនៃកិច្ចសន្យា,쏨 삐늣 멀 아타 네이 네이 게잇 선냐 까이어
15,캄보디아어 (Cambodian),104,"돈이 부족할 테니까, 그동안 맡아두었던 돈을 일부 돌러주겠어요.",ដោយសារខ្វះខាតលុយដូច្នេះនឹងសងប្រាក់ជូនវិញ,다우 사 카와 캇 로이 도잇 쩨네이 능 성 파락 쭌 윙
15,캄보디아어 (Cambodian),104,보증을 서실껀가요?,ការធានានេះគឺពិតដែរឬទេ?,까 티니어 니 끄 쁫 다애 르때?
15,캄보디아어 (Cambodian),104,3년의 취업기간 종료후에 체류기간 연장이 가능합니다.,បន្ទាប់ពីធ្វើការចប់រយៈពេល៣ឆ្នាំហើយគឺអាចពន្យាពេលស្នាក់នៅបាន,번 떱 삐 타워 까 쩝 로옉 벨 3 차남 하으 끄 아잇 뽄 예이 벨 사낙 너우 반
15,캄보디아어 (Cambodian),104,계약된 사업장에서만 일해야 합니다.,ត្រូវតែធ្វើការនៅកន្លែងដែលចុះកិច្ចសន្យារការងារ,떠러우 따애 타워 까 델 반 쩌어 게잇 선 냐 까이어
15,캄보디아어 (Cambodian),104,계약서입니다.,គឺជាកិច្ចសន្យាការងារ,끄 찌어 게잇 선 냐 까이어
15,캄보디아어 (Cambodian),105,고용계약기간은 1년입니다.,រយៈពេលកិច្ចសន្យាការងារគឺ១ឆ្នាំ,로엑 벨 게잇 선냐 까이어 끄 무이 차남
15,캄보디아어 (Cambodian),105,고용계약기간은 연장할 수 있습니다.,អាចពន្យារយៈពេលកិច្ចសន្យាការងារបាន,아잇 뽄 예이 로엑 벨 게잇 선 냐 까이어 반
15,캄보디아어 (Cambodian),105,그동안 사업장을 이탈해서는 안됩니다.,ក្នុងរយៈពេលនេះគឺមិនអាចផ្លាស់ប្តូរកន្លែងធ្វើការបានទេ,꺼넝 로옉 벨 니 끄 믄 아잇 파도 껀 랭 타워 까 반 때
15,캄보디아어 (Cambodian),105,근로계약 조건을 숙지해야 한다.,ត្រូវតែអនុវត្តតាមលក្ខខ័ណ្ឌកិច្ចសន្យាការងារ,떠러우 때에 아 누 웟 땀 렉 칸 게잇 선 냐 까이워
15,캄보디아어 (Cambodian),105,"근로기준법 제 61조의 농림, 축산, 양잠, 수산사업의 경우
 동법상의 근로시간, 휴게휴일에 관한 규정은 적용받지 아니함.","""ករណីនៃការងារឧស្សាហ៍កម្ម, ចិញ្ចឹមសូត្រ, ចិញ្ចឹមជ្រូក, កសិកម្មដែលយោងតាមស្តង់ដារច្បាប់ការងារគឺមិនអាចទទួលយកមកប្រើក្នុងបញ្ញាតិដែលទាក់ទងនឹងថ្ងៃឈប់សម្រាក និងច្បាប់ស្តីពីការងារ""","""까로 네이 네이 까이어 우사하 깜, 쩨이 쯤 솓, 쩨이 쯤 삳,  까세깜 다앨 용 땀 싸떵 다 차밥 까이어 끄 믄 아잇 또뚤 욕 목 프라으 끄넝 빤 냣 다앨 떽 똥 능 차밥 촙 썸 락 능 차밥 스데이 삐 까이어"""
15,캄보디아어 (Cambodian),105,근무시 1년마다 근로계약을 갱신해야 합니다,កិច្ចសន្យាការងារត្រូវធ្វើជាថ្មីរៀងរាល់១ឆ្នាំម្តងពេលធ្វើការ,게잇 선냐 까이어 떠러우 타워 찌어 타메이 리응 럴 무이 차남 머덩 벨 타워 까
15,캄보디아어 (Cambodian),105,근무시 1년마다 체류기간연장 허가를 받아야 합니다,អាចទទួលការអនុញ្ញតឲ្យពន្យារយៈពេលស្នាក់នៅរៀងរាល់១ឆ្នាំម្តងពេលធ្វើការ,아잇 또뚤 까 아누냣 아우이 뽄 예이 로옉  벨 사낙 너우 리응 럴 무이 차남 머덩 벨 타워 까
15,캄보디아어 (Cambodian),105,농축산업에서 제조업종으로 사업장변경은 불법입니다.,ការប្តូរប្រភេទការងារពីកសិកម្មទៅឧស្សាហ៍កម្មគឺជាការខុសច្បាប់,까 파도 까이어 삐 까세깜 떠우 우사하깜 끄 찌어 까 커어 차밥
15,캄보디아어 (Cambodian),105,불법체류자 취업알선은 불법입니다.,ការជួយរកការងារឲ្យអ្នកស្នាក់នៅខុសច្បាប់គឺជាការខុសច្បាប់,까 쭈어 록 까이어 어우이 넥 사낙 너우 커어 차밥 끄 찌어 까 커어 차밥
15,캄보디아어 (Cambodian),105,비자는 E-9입니다.,គឺវីសាប្រភេទ E-9,끄 프러 벳 위 사 E-9
15,캄보디아어 (Cambodian),106,외국인고용허가제로 한국에 왔습니다.,បានមកកូរ៉េតាមរយៈប្រព័ន្ធអនុញ្ញាតការងារដល់ជនបរទេស,반 목 꼬레 땀 로옉 프러 뻔 아누냣 까이어 쫀 버로떼이
15,캄보디아어 (Cambodian),106,체류기간은 연장하지 못합니다.,មិនអាចពន្យាររយៈពេលស្នាក់នៅបានទេ,믄 아잇 뽄 예이 벨 사낙 너우 반 때
15,캄보디아어 (Cambodian),106,체류기간이 ㅇ월 ㅇ일까지입니다.,រយៈពេលស្នាក់នៅគឺត្រឹមថ្ងៃទី... ខែ…,로옉 벨 사낙 너우 끄 뜨름 타아이 띠… 카애…
15,캄보디아어 (Cambodian),106,한국의 노동자와 동등한 권리와 의무를 갖고 있다.,មានសិទិ្ធការងារស្មើគ្នាជាមួយពលករជនជាតិកូរ៉េផងដែរ,민 슷 스마으 끄니어 찌어 무이 뽈 라꺼 쫀 찌엇 꼬레 벙 다애
15,캄보디아어 (Cambodian),106,회사를 마음대로 바꿀 수는 없다.,មិនអាចផ្លាស់ប្តូរក្រុមហ៊ុនតាមតែចិត្តបានទេ,믄 아잇 파라 파도 끄럼 혼 땀 따애 쯧 반 때
15,캄보디아어 (Cambodian),106,가입한 보험에 대하여 알고 있나요?,ដឹងអំពីធានារ៉ាប់រងដែលបានចុះឈ្មោះនោះទេ?,등 삐 티니어 랍 렁 다앨 반 쩌어 누 때?
15,캄보디아어 (Cambodian),106,건강 보험이 적용됩니다.,ធានារ៉ាប់រងសុខភាពអាចប្រើប្រាស់បាន,티니어 랍 렁 속 카피업 끄 아잇 프라으 프라아 반
15,캄보디아어 (Cambodian),106,건강보험료는 사업주와 근로자 각각1/2씩 부담해야 합니다,ថ្លៃធានារ៉ាប់រងគឺទទួលចំណាយ១/២រវាងថៅកែនិងពលករ,타라이 티니어 랍 렁 끄 또뚤 쩌나이 무이 피어 삐 로윙 타우 까애 능 그럼 혼
15,캄보디아어 (Cambodian),106,결재통장에 잔액이 부족하여 보험가입이 지연되고 있습니다,ដោយសារខ្វះខាតលុយដូច្នេះការចុះទិញធានារ៉ាប់រងត្រូវបានពន្យារ,다우 싸 카와 캇 로이 도잇 쯔네이 까 쩌어 때잉 티니어 랍 렁 떠러우 반 뽄 예이
15,캄보디아어 (Cambodian),106,고용보험,ធានារ៉ាប់រងការងារ,티니어 랍 렁 까이어
15,캄보디아어 (Cambodian),107,국민건강보험,ធានារ៉ាប់រងសុខភាពជាតិ,티니어 랍 렁 속 카피업 찌엇
15,캄보디아어 (Cambodian),107,국민연금에 가입되어 있습니다.,ប្រាក់ចូលនិវត្តន៍ជាតិត្រូវបានចុះបញ្ជី,파락 쫄 니웟 찌엇 떠러우 반 쩌어 반 찌
15,캄보디아어 (Cambodian),107,귀국비용보험,ធានារ៉ាប់រងប្រើប្រាស់ពេលត្រឡប់ទៅប្រទេសកំណើត,티니어 랍 렁 프라으 프라아 벨 떠러 럽 떠우 프러 떼이 윙
15,캄보디아어 (Cambodian),107,귀국비용보험 금액은   0000 원입니다.,ប្រាក់ធានារ៉ាប់រងប្រើប្រាស់ពេលត្រឡប់ទៅប្រទេសកំណើតគឺ...វ៉ុន,파락 티니어 랍 렁 프라으 프라아 벨 떠러 럽 떠우 프러 떼이 껌 나읏 윙 끄… 원
15,캄보디아어 (Cambodian),107,귀국비용보험은   한국에서 곤란한 일을 당했을시 본국으로 돌아갈수 있도록 비행기표를 살 수 있는 안전장치 입니다.,ប្រាក់ធានារ៉ាប់រងប្រើប្រាស់ពេលត្រឡប់ទៅប្រទេសកំណើតគឺជាប្រព័ន្ធសុវត្ថិភាពមួយដែលទិញសំបុត្រយន្តហោះត្រឡប់ទៅប្រទេសកំណើតវិញពេលដែលជួបបញ្ហាលំបាកនៅប្រទេសកូរ៉េ,파락 티니어 랍 렁 프라으 프라아 벨 떠러 럽 떠우 프러 떼이 껌 나읏 윙 끄 찌어 프러뻔 소왓 타피읍 무이 다앨 아잇 띵 썸 벗 욘 허어 떠우 프러 떼이 껌 나읏 윙 벨 다일 쭈업 롬 박 너우 프러 데이 꼬레
15,캄보디아어 (Cambodian),107,귀국비용보험은  본인의 통장에서 인출됩니다.,ប្រាក់ធានារ៉ាប់រងប្រើប្រាស់ពេលត្រឡប់ទៅប្រទេសកំណើតគឺអាចដកបានតាមគណនីបុគ្គល,파락 티니어 랍 렁 프라으 프라아 벨 떠러 럽 떠우 프러 떼이 껌 나읏 윙 끄아잇 덕 반 땀 까네 네이 보 꼴
15,캄보디아어 (Cambodian),107,귀국비용보험은  체류기간을 마치고 본국으로 귀국시에  지급됩니다.,ប្រាក់ធានារ៉ាប់រងប្រើប្រាស់ពេលត្រឡប់ទៅប្រទេសកំណើតផ្តល់ជូនពេលពលករត្រឡប់ទៅប្រទេសកំណើតវិញក្រោយពេលចប់រយៈពេលស្នាក់នៅ,파락 티니어 랍 렁 프라으 프라아 벨 떠러 럽 떠우 프러 떼이 껌 나읏 윙 퍼덜 쭌  벨 뽈라꺼 떠러 럽 떠우 프러 데이 껌 나읏 윙 끄러우 벨 쩝 로엑 벨 사낙 너우
15,캄보디아어 (Cambodian),107,귀국비용보험은 의무입니다.,ប្រាក់ធានារ៉ារប់រងប្រើប្រាស់ពេលត្រឡប់ទៅប្រទេសកំណើតគឺជាការចាំបាច់បំផុត,파락 티니어 랍 렁 프라으 프라아 벨 떠러 럽 떠우 프러 떼이 껌 나읏 윙 끄 찌어 까 짬 바잇 범 버엇
15,캄보디아어 (Cambodian),107,"귀국시 출국만기보험,귀국비용보험을 신청해야 합니다",ពេលត្រឡប់ទៅផ្ទះវិញត្រូវដាក់ពាក្យសុំ ប្រាក់ធានារ៉ាប់រងពេលធ្វើដំណើរនិង ប្រាក់ធានារ៉ាប់រងប្រើប្រាស់ពេលត្រឡប់ទៅប្រទេសកំណើត,벨 떠러 럽 떠우 파다아 윙 떠러우 닥 삐억 썸 파락 티니어 랍 렁 벨 타워 덤 나으 능 파락 티니어 랍 렁 프라으 프라아 벨 떠러 럽 떠우 프러 떼이 껌 나읏 윙
15,캄보디아어 (Cambodian),107,당신국가는 국민연금 적용 제외국가입니다,ប្រទេសរបស់អ្នកជាប្រទេសដែលលើកលែងការអនុវត្តប្រព័ន្ធប្រាក់បំណាច់ឆ្នាំ,프러 떼이 로버어 넥 찌어 프러 떼이 다앨 럭 렝 까 아누 웟 프러 뻔 파락 범 나잇 차남
15,캄보디아어 (Cambodian),108,보험금은 ㅇ원 입니다.,ប្រាក់ធានារ៉ាប់រងគឺ...វ៉ុន,파락 티니어 랍 렁 끄 …. 원
15,캄보디아어 (Cambodian),108,보험에 가입하려면 통장사본이 필요하니 통장을 보여 주세요,ពេលចុះឈ្មោះធានារ៉ាប់រង សូមបង្ហាញសៀវភៅគណនីរបស់អ្នក,벨 쩌어 츠무어 티니어 랍 렁 쏨 벙 하잉 씨어 퍼우 까네 네이 로버 넥
15,캄보디아어 (Cambodian),108,보험은 들었습니까?,បង់ធានារ៉ាប់រងហើយឬនៅ?,벙 티니어 랍 렁 하으 르 너우?
15,캄보디아어 (Cambodian),108,산재보험,ធានារ៉ាប់រងគ្រោះថ្នាក់ចរាចរណ៍,티니어 랍 렁 끄루어 타낙 쩌라 쩌
15,캄보디아어 (Cambodian),108,삼성화재 연락처는 02-2119-2400 입니다,លេខទំនាក់ទំនងក្រុមហ៊ុនធានារ៉ាប់រងស៊ាំស៊ង់គឺ ០២-២១១៩-២៤០០,렉 똠 넥 똠 농 끄럼 혼 티니어 랍 렁 삼성 끄 02-2119-2400
15,캄보디아어 (Cambodian),108,상해보험,ធានារ៉ាប់រងគ្រោះថ្នាក់ការងារ,티니어 랍 렁 끄루어 타낙 까이어
15,캄보디아어 (Cambodian),108,상해보험 가입 금액은 0000원입니다.,ប្រាក់ចុះឈ្មោះធានារ៉ាបរងគ្រោះថ្នាក់ការងារគឺ...វ៉ុន,파락 쩌어 츠무어 티니어 랍 렁 끄루어 타낙 까이어 끄.. 원
15,캄보디아어 (Cambodian),108,상해보험 문의는 OO번입니다,លេខសាកសួរអំពីធានារ៉ាប់រងគ្រោះថ្នាក់ការងារគឺលេខ…,넥 사 수어 엄 삐 티니어 랍 렁 끄루어 타낙 까이어 끄 렉…
15,캄보디아어 (Cambodian),108,상해보험은  일과 후 또는 휴일에  다쳤을때  보상을 받습니다.,ធានារ៉ាប់រងគ្រោះថ្នាក់ការងារគឺអាចទទួលបានពេលដែលរបួសនៅថ្ងៃឈប់សម្រាកឬក្រោយពីការងារក៏ដោយ,티니어 랍 렁 끄루어 타낙 까이어 끄 아잇 또뚜얼 반 끄러우 벨 다앨 로버우 너우 타아이 촙 섬 락 르 끄러우 삐 까이어 꺼 더우
15,캄보디아어 (Cambodian),108,상해보험은 외국인근로자가 의무적으로 가입해야 합니다.,ពលករបរទេសទាំងអស់ត្រូវតែចុះឈ្មោះទិញធានារ៉ាប់រងគ្រោះថ្នាក់ការងារ,뽈 라 꺼 땅 어 떠러우 따애 쩌어 츠무어 뜽 티니어 랍 렁 끄루어 타낙 까이어
15,캄보디아어 (Cambodian),109,ㅇㅇㅇ로 보험금 지급을 청구하세요,សូមអះអាងការចំណាយលើធានារ៉ាប់រងតាមរយៈ…,쏨 아 앙 까 쩜 나이 러 티니어 랍 렁 땀 로옉….
15,캄보디아어 (Cambodian),109,여러분은 고용허가제 보험을 가입해야 합니다.,អ្នកទាំងអស់គ្នាត្រូវតែចុះឈ្មោះទិញធានារ៉ាប់រងនៃប្រព័ន្ធអនុញ្ញាតការងារទាំងអស់គ្នា,넥 땅 어 끄니어 떠러우 따애 쩌어 츠무이 띵 티니어 랍 렁 네이 프러 뻔 아누냣 까이어 땅 어 끄니어
15,캄보디아어 (Cambodian),109,여러분은 귀국비용보험과 상해보험료에 가입해야 합니다.,អ្នកទាំងអស់គ្នាត្រូវតែចុះឈ្មោះទិញធានារ៉ាប់រងប្រើប្រាស់ពេលត្រឡប់ទៅប្រទេសកំណើតវិញនិងធានារ៉ាប់រងគ្រោះថ្នាក់ការងារទាំងអស់គ្នា,넥 땅 어 끄니어 떠러우 따애 쩌어 츠무이 띵 티니어 랍 렁 프라으 프라아 벨 떠러 럽 떠우 프러 떼이 껌 나읏 윙 능 티니어 랍 렁 끄루어 타낙 까이어 땅 어 끄니어
15,캄보디아어 (Cambodian),109,외국인근로자가 반드시 가입해야 되는 보험이 있습니다.,មានធានារ៉ាប់រងមួយដែលពលករបរទេសទាំងអស់ត្រូវតែចុះឈ្មោះទិញ,민 티니어 랍 렁 무이 다앨 뽈 라 꺼 땅 어 떠러우 따애 쩌어 츠무이 띵
15,캄보디아어 (Cambodian),109,임금체불보증보험,ធានារ៉ាប់រងចំពោះការមិនបើកប្រាក់ខែ,티니어 랍 렁 쩜 뿌어 까 믄 바윽 파락 카애
15,캄보디아어 (Cambodian),109,출국만기보험,ធានារ៉ាប់រងពេលត្រឡប់ទៅប្រទេសកំណើតវិញ,티니어 랍 렁 벨 떠러 럽 떠우 프러 데이 껌 나읏 윙
15,캄보디아어 (Cambodian),109,출국만기보험과 보증보험은 회사에서 가입합니다.,ធានារ៉ាប់រងពេលត្រឡប់ទៅប្រទេសកំណើតវិញនិងធានារ៉ាប់រងធម្មតាគឺចុះឈ្មោះទិញនៅក្រុមហ៊ុនបាន,티니어 랍 렁 벨 떠러 럽 떠우 프러 데이 껌 나읏 윙 능티니어 랍 렁 터마다 끄 쩌어 츠무이 띵 너우 끄럼 혼 반
15,캄보디아어 (Cambodian),109,출국만기보험은 1년이상 근무하시면 받을수 있습니다.,ប្រសិនបើធ្វើការលើសពី១ឆ្នាំគឺអាចទទួលប្រាក់ធានារ៉ាប់រងពេលត្រឡប់ទៅប្រទេសកំណើតវិញ,프러슨 바으 타워 까 러 삐 무이 차남 끄 아잇 또뚜얼 티니어 랍 렁 벨 떠러 럽 떠우 프러 데이 껌 나읏 윙
15,캄보디아어 (Cambodian),109,출국만기보험은 퇴직금과 비슷합니다.,ប្រាក់ធានារ៉ាប់រងពេលត្រឡប់ទៅប្រទេសកំណើតវិញគឺស្រដៀងគ្នានឹងប្រាក់បំណាច់ឆ្នាំ,파락 티니어 랍 렁 벨 떠러 럽 떠우 프러 데이 껌 나읏 윙 끄 스러 딩 끄니어 능 파락 범 나잇 차남
15,캄보디아어 (Cambodian),109,"2009년 최저임금은 904,000입니다.",ប្រាក់ខែគោលឆ្នាំ២០០៩គឺ ៩០៤០០០វ៉ុន,"""파락 카애 꼴 차남 2009 끄 904,000 원"""
15,캄보디아어 (Cambodian),110,같이 해결 방안을 찾아봅시다.,ស្វែងរកដំណោះស្រាយទាំងអស់គ្នា,사웽 록 덤 너 사라이 땅 어 끄니어
15,캄보디아어 (Cambodian),110,고정적인 일자리를 원합니다.,ចង់បានកន្លែងការងារដែលល្អ,쩡 반 껀 랭 까이어 다앨 라어
15,캄보디아어 (Cambodian),110,그리고 비행기표는 우리가 알아서 예매해 줄께요.,ហើយសំបុត្រយន្តហោះ ពួកយើងនឹងរៀបចំជូន,하으 썸 벗 욘 허 뿌억 영 능 리읍 쩜 쭌
15,캄보디아어 (Cambodian),110,다시 이곳으로 복귀 하세요,សូមត្រឡប់មកកាន់កន្លែងនេះម្តងទៀត,쏨 떠러 럽 목 깐 껀 랭 니 마덩 띠읏
15,캄보디아어 (Cambodian),110,당신은 생활보호 대상자 입니다.,អ្នកគឺជាអ្នកទទួលខុសត្រូវសុខុមាលភាពខ្លួនឯង,넥 끄찌어 넥 또뚜얼 커 따로우 속 카 피읍 크루언 아앵
15,캄보디아어 (Cambodian),110,당신의 요청을 들어주지 못해 미안합니다.,សុំទោសដែលមិនអាចទទួលយកនូវសំណើររបស់អ្នកបាន,쏨 또 다앨 믄 아잇 또뚜얼 썸 나으 로버 넥 반
15,캄보디아어 (Cambodian),110,면접을 한번 봅시다,ជួបគ្នាពេលសំភាសន៍,쭈업 끄니어 벨 썸 피어
15,캄보디아어 (Cambodian),110,사장님은 오늘 출장중입니다,ថ្ងៃនេះថៅកែចេញទៅក្រៅ,타아이 니 타우 깨 하우 쩨이 끄라우
15,캄보디아어 (Cambodian),110,세금은 ㅇㅇ원입니다.,ថ្លៃពន្ធគឺ...វ៉ុន,타라이 뽄 끄… 원
15,캄보디아어 (Cambodian),110,세금은 원천징수됩니다.,ថ្លៃពន្ធគឺចំនួន១០០០វ៉ុន,타라이 뽄 끄 쩜 누언….. 원
15,캄보디아어 (Cambodian),111,시급 4천원*8시간해서 하루 3만 2천원이 최저임금입니다.,ប្រាក់ធ្វើការក្នុងមួយថ្ងៃគឺ ប្រាក់ក្នុងមួយម៉ោង៤០០០ x៨ម៉ោង នោះគឺ ៣២០០០វ៉ុន,파락 타워 까 그넝 무이 타아이 끄 파락 끄넝 무이 멍  4000 꼰 8 멍 누끄 32000원
15,캄보디아어 (Cambodian),111,시범적으로 시행합니다,អនុវត្តជាគំរូ,아누웟 찌어 꼼 루
15,캄보디아어 (Cambodian),111,아르바이트를 하고 있습니다.,កំពុងធ្វើការក្រៅម៉ោង,껌 뽕 타워 까 까라우 멍
15,캄보디아어 (Cambodian),111,앞으로 이런 일이 없도록 노력해주세요.,សូមព្យាយាមកុំឲ្យមានរឿងនេះកើតឡើងនៅពេលខាងមុខទៀត,쏨 프찌어 예음 껌 아우이 민 릉 니 가읏 렁 너우 벨 캉 목 디읏
15,캄보디아어 (Cambodian),111,애로사항을 말씀해보세요,សូមនិយាយអំពីការលំបាក,쏨 니예이 엄 삐 까 롬 박
15,캄보디아어 (Cambodian),111,어려운 점 있으면 OO 에게 말씀하세요,ប្រសិនបើមានការលំបាកសូមនិយាយទៅកាន់...,프러슨 바으 민 까 롬 박 쏨 니예이 떠우 깐…
15,캄보디아어 (Cambodian),111,여기서 일 할 수 있겠습니까?,អាចធ្វើការនៅទីនេះបានទេ?,아잇 타워 까 너우 띠 니 반 때?
15,캄보디아어 (Cambodian),111,열심히 일해주세요,សូមខំប្រឹងធ្វើការ,쏨 컴 프렁 타워 까
15,캄보디아어 (Cambodian),111,외국인 등록증 번호가 어떻게 됩니까?,លេខ ID លេខប៉ុន្មានដែរ?,렉 아이 디 렉 번 만 다애?
